term_type,canonical_name,aliases,category,active,priority,confidence,metadata_json
product,RX Wei Qi Booster CAP 100ct Bottle,RX Wei Qi Booster CAP 100ct Bottle,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,RX Yunnan Bai Yao Herbal Supl CAP 16ct Box,RX Yunnan Bai Yao Herbal Supl CAP 16ct Box,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Sanicloth Disinfectant Wipes,Sanicloth Disinfectant Wipes,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Sanitary clip,Sanitary clip,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Sanitary Wash,Sanitary Wash,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Save Blood Tubes,Save Blood Tubes,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Save Feces,Save Feces,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Save Urine,Save Urine,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Schirmer Tear Test,Schirmer Tear Test,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Schirmer tear test (Record Vitals),Schirmer tear test (Record Vitals),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Schirmer Tear Test (STT) - OD,Schirmer Tear Test (STT) - OD,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Schirmer Tear Test (STT) - OS,Schirmer Tear Test (STT) - OS,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Schuco Vac S130 Aspirator Tubing Kit,Schuco Vac S130 Aspirator Tubing Kit,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Science Select.Bal.Diet Chinchilla 4.6lb,Science Select.Bal.Diet Chinchilla 4.6lb,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Scoop (0.5cc),Scoop (0.5cc),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Scoop (1.5cc),Scoop (1.5cc),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Scrub Surgical Instruments,Scrub Surgical Instruments,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,"Securolon #2-O FS 30""","Securolon #2-O FS 30""",evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Shake Well Stickers 500/roll,Shake Well Stickers 500/roll,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Sheet Protectors,Sheet Protectors,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Shipping charges,Shipping charges,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Sialocentesis,Sialocentesis,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Side flap divider (Client Divider),Side flap divider (Client Divider),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Silver Nitrate sticks,Silver Nitrate sticks,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Silvet Antifungal Antimicrob. Sham. 4oz,Silvet Antifungal Antimicrob. Sham. 4oz,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Simoniz Lemon Liq. Laundey detergent,Simoniz Lemon Liq. Laundey detergent,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Simparica Trio 11 - 22# SAMPLE,Simparica Trio 11 - 22# SAMPLE,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Simparica Trio 2.8 - 5.5# SAMPLE,Simparica Trio 2.8 - 5.5# SAMPLE,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Simparica Trio 22 - 44# SAMPLE,Simparica Trio 22 - 44# SAMPLE,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Simparica Trio 44 - 88# SAMPLE,Simparica Trio 44 - 88# SAMPLE,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Simparica Trio 5.6 - 11# SAMPLE,Simparica Trio 5.6 - 11# SAMPLE,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Simparica Trio 88 - 132# SAMPLE,Simparica Trio 88 - 132# SAMPLE,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Skin Stapler Remover,Skin Stapler Remover,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Skin Stapler Wide,Skin Stapler Wide,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Snap Pro BNP Feline Test,Snap Pro BNP Feline Test,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Soak: Warm Water 15-20 Min,Soak: Warm Water 15-20 Min,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Sodasorb Co2 Absorbent 5 Gallon,Sodasorb Co2 Absorbent 5 Gallon,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Sodium Chloride 0.9% 1 Liter,Sodium Chloride 0.9% 1 Liter,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Soft E Collar X-Small,Soft E Collar X-Small,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Soft Palate Resection,Soft Palate Resection,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Soft Paws Application,Soft Paws Application,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Soniquence 3 Button Fingerswitch Wand,Soniquence 3 Button Fingerswitch Wand,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Soniquence Cautery Device Kit,Soniquence Cautery Device Kit,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Soniquence Monopolar SP Pack Kit,Soniquence Monopolar SP Pack Kit,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Soniquence Sp-Tips 3mm Ball,Soniquence Sp-Tips 3mm Ball,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Soniquence SP-Tips 5mm Loop,Soniquence SP-Tips 5mm Loop,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Soniquence SP-Tips Fine Wire 3cm,Soniquence SP-Tips Fine Wire 3cm,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Space Oragnizer,Space Oragnizer,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,"Spinal Needle 22g x 2.5""","Spinal Needle 22g x 2.5""",evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Splenectomy,Splenectomy,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Sponges Lap Sterile,Sponges Lap Sterile,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Spray Bottle,Spray Bottle,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Springfusor Syringe Pump 10ml,Springfusor Syringe Pump 10ml,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stain Diff Quick Fixative,Stain Diff Quick Fixative,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stain Diff Rapid Refill Kit,Stain Diff Rapid Refill Kit,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stain New Methylene Blue,Stain New Methylene Blue,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stainless Steel Bowl 1PT,Stainless Steel Bowl 1PT,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stainless Steel Bowl 2QT,Stainless Steel Bowl 2QT,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stainless Steel Pail 13 Quart,Stainless Steel Pail 13 Quart,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Staple Removal,Staple Removal,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Statspin VT Centrifuge,Statspin VT Centrifuge,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stenotic Nares Repair,Stenotic Nares Repair,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Sterile Pouches ( pk 200 ),Sterile Pouches ( pk 200 ),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Sterile tubing 6X100',Sterile tubing 6X100',evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Sterile Water for Injection,Sterile Water for Injection,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Sterilization indicator,Sterilization indicator,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Steth Ear Tip,Steth Ear Tip,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,"Stockinet Cotton 3""x25YD","Stockinet Cotton 3""x25YD",evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stomach tube 1/2in,Stomach tube 1/2in,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stone Analysis to Minnesota,Stone Analysis to Minnesota,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stop Bordetella,Stop Bordetella,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stop Dpc,Stop Dpc,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stop Fecal,Stop Fecal,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stop FIV,Stop FIV,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stop Fvr,Stop Fvr,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stop Influenza,Stop Influenza,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stop Labwork Recs,Stop Labwork Recs,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stop Lepto,Stop Lepto,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stop Leukemia,Stop Leukemia,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stop Lyme,Stop Lyme,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stopcock 3-way,Stopcock 3-way,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Stress Reducing Supplement for Boarding,Stress Reducing Supplement for Boarding,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Subcutaneous Fluid Set /Needles (10),Subcutaneous Fluid Set /Needles (10),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Suction Airway - tracheostomy tube,Suction Airway - tracheostomy tube,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Suction Endotracheal Tube,Suction Endotracheal Tube,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Suction Handle Yankauer,Suction Handle Yankauer,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Suction Tube 12',Suction Tube 12',evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Suction Tube 6,Suction Tube 6,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,SunTech BP Cuff #3 (6-11cm),SunTech BP Cuff #3 (6-11cm),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,SunTech BP Cuff Orange (3-6cm),SunTech BP Cuff Orange (3-6cm),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Surflash cath 20x1,Surflash cath 20x1,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Surflash cath 22x1,Surflash cath 22x1,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Surflash cath 24ga,Surflash cath 24ga,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,"Surflo Cath 14gx2""","Surflo Cath 14gx2""",evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,"Surflo Cath 16gx2""","Surflo Cath 16gx2""",evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,"Surflo Cath 18gx2""","Surflo Cath 18gx2""",evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Surflo Cath 20x1x22,Surflo Cath 20x1x22,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,"Surflo Cath 20x2""","Surflo Cath 20x2""",evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Surflo Cath 22x1x24,Surflo Cath 22x1x24,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Surflo Cath 24x3/4,Surflo Cath 24x3/4,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Surg Gown X-Large Cotton,Surg Gown X-Large Cotton,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Surgical Histopathology UF,Surgical Histopathology UF,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Surgical Scrub Brushes,Surgical Scrub Brushes,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Surgical Tiedowns (Set of 4),Surgical Tiedowns (Set of 4),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Surgidrape 100yd,Surgidrape 100yd,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Suture Removal,Suture Removal,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Suture Scissors,Suture Scissors,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Syringe 10ml  (100ct),Syringe 10ml  (100ct),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Syringe 10ml  Slip Tip (100ct),Syringe 10ml  Slip Tip (100ct),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Syringe 1cc 25 X 5/8 (100ct),Syringe 1cc 25 X 5/8 (100ct),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Syringe 20ml,Syringe 20ml,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Syringe 3cc 22 X 3/4(100ct),Syringe 3cc 22 X 3/4(100ct),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Syringe 5ml,Syringe 5ml,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Syringe 60ml 25 Catheter tip,Syringe 60ml 25 Catheter tip,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Syringe Feed,Syringe Feed,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,T Pad 15X22,T Pad 15X22,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,T Pad H/D,T Pad H/D,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,T-FAST Scan,T-FAST Scan,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Tail Amputation,Tail Amputation,evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
product,Taurine Analysis to UC Davis (P & WB),Taurine Analysis to UC Davis (P & WB),evh-products,true,3,0.70,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
